Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
ger000688;Q123335315;Körner, Theodor;0;Die Blumen;Ein Spiel in Versen;;https://www.projekt-gutenberg.org/koerner/dramfrag/chap005.html;1811;Hempel;Berlin;1879;6;2;false;;;2;2;0;0;0;1;1;1811;1;0;1401;1298;49;0;244;koerner-die-blumen;ger000688;GerDraCor;1811;;male;1791;1813;"Lilla (F); Rosa (F)";;20;false;https://www.wikidata.org/wiki/Q62344;DraCor: https://dracor.org/;texts/koerner-die-blumen.xml
ger000687;Q124542357;Sachs, Hans;0;Das Kälberbrüten;Ein Fastnachtsspiel;Comedy;https://www.projekt-gutenberg.org/sachs/kaelber/index.html;1551;Matthes;Leipzig und Hartenstein im Erzgebirge;1921;40;3;false;;;3;1;2;0;0;1;3;1551;1;0;2644;2576;211;0;347;sachs-das-kaelberbrueten;ger000687;GerDraCor;1551;;male;1494;1576;"Die Bäuerin (F); Der Bauer (M); Der Pfaff (M)";;57;false;https://www.wikidata.org/wiki/Q19543;DraCor: https://dracor.org/;texts/sachs-das-kaelberbrueten.xml
ger000686;Q124809933;Raupach, Ernst;0;Der Platzregen als Eheprokurator;Eine dramatisirte Anekdote in zwei Aufzügen;;https://www.projekt-gutenberg.org/raupach/platzreg/index.html;1829;Reclam;Leipzig;1884;24;5;false;1829;1830;5;2;3;0;0;1;10;;19;2;6491;6164;728;243;0;raupach-der-platzregen-als-eheprokurator;ger000686;GerDraCor;1829;;male;1784;1852;"Guste (F); Köck (M); David (M); Hauptmann von Dürrfeld (M); Commerzienräthin Zirbel (F)";;45;false;https://www.wikidata.org/wiki/Q67961;DraCor: https://dracor.org/;texts/raupach-der-platzregen-als-eheprokurator.xml
ger000685;Q124809332;Raupach, Ernst;0;Der Degen;Dramatischer Scherz in zwei Aufzügen;Comedy;https://www.projekt-gutenberg.org/raupach/degen/index.html;1829;Reclam;Leipzig;1884;25;9;false;1829;1831;9;2;7;0;0;1;36;;13;2;6363;5768;1575;321;0;raupach-der-degen;ger000685;GerDraCor;1829;;male;1784;1852;"von Lindau (M); Ida (F); Präsident (M); Regierungsrath von Birnbach (M); Baron von Krautfeld (M); Graf von Westen (M); Assessor Wettering (M); Präsidentin (F); Haushofmeister (M)";;45;false;https://www.wikidata.org/wiki/Q67961;DraCor: https://dracor.org/;texts/raupach-der-degen.xml
ger000684;Q124804439;Hagemann, Friedrich;0;Ludwig der Springer;Schauspiel in fünf Aufzügen;;https://books.google.com/books?id=lpjczgEACAAJ&printsec=frontcover;1792;Hahn;Hannover;1793;122;20;false;1792;1793;20;1;19;0;4;1;70;;58;5;16355;14863;1609;864;6;hagemann-ludwig-der-springer;ger000684;GerDraCor;1792;;male;1760;1830;"Ludwig (M); Reinhard (M); Pfaffe (M); Gerhard (M); Abt (M); Friedrich (M); Adelheid (F); Konrad (M); Kerkermeister (M); Erster Wächter (M); Zweiter Wächter (M); Wilhelm (M); Erster Richter (M); Heerold (M); Sasso (M); Ein Soldat (M)";;32;false;https://www.wikidata.org/wiki/Q23061863;DraCor: https://dracor.org/;texts/hagemann-ludwig-der-springer.xml
ger000683;Q124796383;Bösenberg, Heinrich;0;Die amerikanische Waise;Ein Lustspiel in einem Aufzuge;Comedy;https://books.google.com/books?id=uZdOILveuh0C&printsec=frontcover;1791;ohne Verlag;ohne Ort;1791;53;6;false;1795;1791;6;3;3;0;0;1;15;;22;0;10204;9957;498;291;0;boesenberg-die-amerikanische-waise;ger000683;GerDraCor;1791;;male;1745;1828;"John (M); Sir Burton (M); Mifflin (M); Clara (F); Jenny (F); Betty (F)";;46;false;https://www.wikidata.org/wiki/Q17575492;DraCor: https://dracor.org/;texts/boesenberg-die-amerikanische-waise.xml
ger000682;Q124791412;Anonymous;0;Der von der Liebe betrogene Philosoph;Ein Lustspiel von einem Aufzuge aus dem Französischen des Herrn Saintfoix übersezt;Comedy;https://books.google.com/books?id=EBtaAAAAcAAJ&printsec=frontcover;1750;Monath;Frankfurt und Leipzig;1750;40;6;false;;1750;6;3;3;0;0;1;15;;21;0;8264;7962;527;258;12;anonym-der-von-der-liebe-betrogene-philosoph;ger000682;GerDraCor;1750;;unknown;;;"Der Doctor Pantalogus (M); Mirto (F); Celio (M); Pasquin (M); Lucinde (F); Urgantia (F)";;;;https://www.wikidata.org/wiki/Q4233718;DraCor: https://dracor.org/;texts/anonym-der-von-der-liebe-betrogene-philosoph.xml
ger000681;Q78728476;Hafner, Philipp;0;Die reisenden Komödianten, oder der gescheide und dämische Impresaro;Ein Lustspiel von einer Abhandlung;Comedy;https://books.google.com/books?id=e3g6AAAAcAAJ&printsec=frontcover;1762;Kurtzbök;Wien;1774;48;7;false;1762;1762;7;0;7;0;0;1;21;;3;1;8015;7860;353;121;383;hafner-die-reisenden-komoedianten;ger000681;GerDraCor;1762;;male;1731;1764;"Sultel (M); Stixel (M); Fidel (M); Melack (M); Melambus (M); Impressario (M); Bürgermeister (M)";;31;false;https://www.wikidata.org/wiki/Q88138;DraCor: https://dracor.org/;texts/hafner-die-reisenden-komoedianten.xml
ger000680;Q124657244;Koch, Karl;0;Die Männerfeindin;Schauspiel in einem Aufzuge;;https://books.google.com/books?id=ZE5WAAAAcAAJ&pg=RA1-PA1;1803;Kratzsch;Hamburg;1803;71;7;false;;1803;7;4;3;0;0;1;19;;12;1;8514;8340;512;424;0;koch-die-maennerfeindin;ger000680;GerDraCor;1803;;male;;;"Fräulein von Silberhaar (F); Fräulein Luise Meyfeld (F); Fräulein von Winterau (F); Major von Moorstein (M); Hauptmann von Sellheim (M); Hans Raps (M); Anne-Liese (F)";;;;https://www.wikidata.org/wiki/Q108678885;DraCor: https://dracor.org/;texts/koch-die-maennerfeindin.xml
ger000679;Q110889067;Kotzebue, August;0;Das Posthaus in Treuenbrietzen;Lustspiel in einem Akt;Comedy;https://books.google.com/books?id=sI9TAAAAcAAJ&pg=PA1;1807;Kummer;Leipzig;1808;71;6;false;1807;1808;6;2;4;0;0;1;12;;16;0;6715;6582;427;509;2;kotzebue-das-posthaus-in-treuenbrietzen;ger000679;GerDraCor;1807;;male;1761;1819;"Herr Fix (M); Aufwärter (M); Therese (F); Elise (F); von Blumenau (M); von Ralding (M)";;46;false;https://www.wikidata.org/wiki/Q57242;DraCor: https://dracor.org/;texts/kotzebue-das-posthaus-in-treuenbrietzen.xml
ger000678;Q123285728;Engel, Johann;0;Der Edelknabe;Ein Lustspiel für Kinder in einem Aufzuge;Comedy;https://books.google.com/books?id=q4c5wwEACAAJ&printsec=frontcover;1774;Dyck;Leipzig;1774;60;7;false;1774;1774;7;1;6;0;0;1;13;;17;0;8194;7969;906;316;0;engel-der-edelknabe;ger000678;GerDraCor;1774;;male;1741;1802;"Fürst (M); Edelknabe (M); Hauptmann (M); Frau von Detmund (F); Fähndrich von Detmund (M); Kammerdiener (M); Direktor (M)";;33;false;https://www.wikidata.org/wiki/Q71442;DraCor: https://dracor.org/;texts/engel-der-edelknabe.xml
ger000677;Q124461049;Weidmann, Paul;0;Der Selbstmord, oder der unglückliche Lottospieler;Ein deutsches Originaldrama in Prosa von einem Aufzuge;;https://books.google.com/books?id=-yJVAAAAcAAJ&printsec=frontcover;1773;Trattner;Wien;1773;36;7;false;;1773;7;2;5;0;0;1;21;;14;0;6620;6489;245;230;0;weidmann-der-selbstmord-oder-der-unglueckliche-lottospieler;ger000677;GerDraCor;1773;;male;1744;1801;"Wagviel (M); Konrad (M); Elisabeth (F); Sophie (F); Fritz (M); Bläse (M); Glückspiel (M)";;29;false;https://www.wikidata.org/wiki/Q114260;DraCor: https://dracor.org/;texts/weidmann-der-selbstmord-oder-der-unglueckliche-lottospieler.xml
ger000676;Q124435188;Kotzebue, August;0;Das Köstlichste;Schauspiel in Einem Akt;;https://books.google.com/books?id=KY5TAAAAcAAJ&pg=PA97;1806;La Garde;Berlin;1806;34;9;false;;1806;9;1;8;0;0;1;24;;8;0;3890;3798;95;0;450;kotzebue-das-koestlichste;ger000676;GerDraCor;1806;;male;1761;1819;"Aldor (M); Ellina (F); Der Gesandte (M); Kosru (M); Babilo (M); Korasmin (M); Der Priester (M); Zambuc (M); Der Genius (M)";;45;false;https://www.wikidata.org/wiki/Q57242;DraCor: https://dracor.org/;texts/kotzebue-das-koestlichste.xml
ger000675;Q124340532;Auffenberg, Joseph;0;Der Löwe von Kurdistan;Ein romantisches Schauspiel in fünf Acten. Nach W. Scott's Talisman bearbeitet;;https://books.google.com/books?id=NbpIAQAAMAAJ&printsec=frontcover;1826;Etlinger;Würzburg;1827;155;19;false;1826;1827;19;4;15;0;3;1;70;;32;5;22972;20518;3390;0;2773;auffenberg-der-loewe-von-kurdistan;ger000675;GerDraCor;1826;;male;1798;1857;"Kenneth vom Leoparden/Hunttington (M); Emir/El Hakim/Der Sarazene/Abdallah/Saladin (M); Theodorich (M); Konrad von Montferrat (M); Großmeister des Tempel-Ordens von Jerusalem (M); Richard Löwenherz (M); Blondel (M); Berengaria von Navarra (F); Gourton (M); Editha Plantagenet (F); Herzog Leopold von Oesterreich (M); Graf Wallenrode (M); Philipp August (M); Calista (F); Florica (F); Graf Salisbury (M)";;28;false;https://www.wikidata.org/wiki/Q72040;DraCor: https://dracor.org/;texts/auffenberg-der-loewe-von-kurdistan.xml
ger000674;Q124349835;Birch-Pfeiffer, Charlotte;0;Mutter und Tochter;Original-Schauspiel in vier Acten;;https://books.google.com/books?id=laM7AAAAcAAJ&pg=PA177;1844;Reclam;Leipzig;1866;125;15;false;1844;1847;15;8;7;0;0;1;60;1844;53;4;24785;24267;4236;803;0;birch-pfeiffer-mutter-und-tochter;ger000674;GerDraCor;1844;;female;1800;1868;"Sebastian (M); Carl (M); Babette (F); Claire (F); Baronin von Stein (F); Fräulein Fanny von Wulfing (F); Helene (F); Fürst Eduard von Rosenstein (M); Gräfin Ottilie von Werdenstein (F); Jokey (M); Gräfin von Erlau (F); Fürst Artur von Rosenstein (M); Herr von Glattern (M); Frau von Grönberg (F); Kammerherr von Woldau (M)";;44;false;https://www.wikidata.org/wiki/Q68117;DraCor: https://dracor.org/;texts/birch-pfeiffer-mutter-und-tochter.xml
ger000673;Q124315651;Stramm, August;0;Geschehen;;;http://www.textgridrep.org/textgrid:w3vd.0;1915;Limes;Wiesbaden;1963;23;48;false;;1915;48;13;10;25;9;1;411;1915;5;0;3755;2834;2177;426;0;stramm-geschehen;ger000673;GerDraCor;1915;;male;1874;1915;"Sie (F); Er (M); Mädchen (I) (F); Weib (I und II) (F); Rufen/Dirne (F); Seufzer/Stimme/Beterin (F); Jüngling (M); Kellner (M); Mann (M); Träger (M); Weib (II) (F); Ein Weib (F); Mich (Unk); Reigen (Unk); Weichen (Unk); Schrecken (Unk); Der Weltraum (Unk); Sterne (Unk); Taumel (Unk); Tanz (Unk); Der Welthauch (Unk); Klagen (Unk); Klingen (Unk); Singen (Unk); Jauchzen (Unk); Wehen (Unk); Stummen (Unk); Aufschrei (IV) (Unk); Aufgell (Unk); Kind (Unk); Knabe (M); Mädchen (V) (F); Weib (V) (F); Knirps (Knabe) (M); Knirps (Mädchen) (F); Knirps (M); Pfaffe (M); Aufschrei (V) (Unk); Echo (Unk)";;41;false;https://www.wikidata.org/wiki/Q61657;DraCor: https://dracor.org/;texts/stramm-geschehen.xml
ger000672;Q124311807;Stramm, August;0;Kräfte;;;http://www.textgridrep.org/textgrid:w3xb.0;1915;Limes;Wiesbaden;1963;22;4;false;1919;1915;4;2;2;0;0;1;6;;5;0;4320;3376;2567;317;0;stramm-kraefte;ger000672;GerDraCor;1915;;male;1874;1915;"Die (F); Er (M); Freundin (F); Freund (M)";;41;false;https://www.wikidata.org/wiki/Q61657;DraCor: https://dracor.org/;texts/stramm-kraefte.xml
ger000671;Q124310297;Stramm, August;0;Sancta Susanna;Ein Gesang der Mainacht;;http://www.textgridrep.org/textgrid:w3vm.0;1914;Limes;Wiesbaden;1963;13;7;false;1918;1914;7;6;1;0;1;1;21;;1;0;2211;1343;1484;114;0;stramm-sancta-susanna;ger000671;GerDraCor;1914;;male;1874;1915;"Klementia (F); Susanna (F); Magd (F); Ein Knecht (M); Vorbeterin (F); Alte Nonne (F)";;40;false;https://www.wikidata.org/wiki/Q61657;DraCor: https://dracor.org/;texts/stramm-sancta-susanna.xml
ger000670;Q124309865;Stramm, August;0;Rudimentär;;;http://www.textgridrep.org/textgrid:w3sp.0;1914;Limes;Wiesbaden;1963;20;3;false;1924;1914;3;1;2;0;0;1;3;;1;0;4565;4263;2540;190;0;stramm-rudimentaer;ger000670;GerDraCor;1914;;male;1874;1915;"Er (M); Sie (F); Chauffeur (M)";;40;false;https://www.wikidata.org/wiki/Q61657;DraCor: https://dracor.org/;texts/stramm-rudimentaer.xml
ger000669;Q124307280;Stramm, August;0;Die Haidebraut;;;http://www.textgridrep.org/textgrid:w3w0.0;1914;Limes;Wiesbaden;1963;18;5;false;1919;1914;5;2;3;0;0;1;8;;5;0;3063;2380;1314;248;0;stramm-die-haidebraut;ger000669;GerDraCor;1914;;male;1874;1915;"Laszlo (M); Maruschka (F); Laszlos Vater (M); Der Vater (M); Die Mutter (F)";;40;false;https://www.wikidata.org/wiki/Q61657;DraCor: https://dracor.org/;texts/stramm-die-haidebraut.xml
ger000668;Q110914124;Goering, Reinhard;0;Seeschlacht;Tragödie;Tragedy;https://archive.org/details/seeschlachttrag00goeruoft;1917;S. Fischer;Berlin;1918;128;10;false;1918;1917;10;0;10;0;1;1;45;;1;1;11490;11406;558;0;1875;goering-seeschlacht;ger000668;GerDraCor;1917;;male;1887;1936;"Der erste Matrose (M); Der zweite Matrose (M); Der vierte Matrose (M); Der sechste Matrose (M); Der dritte Matrose (M); Der fünfte Matrose (M); Stimme (Tür) (M); Der siebente Matrose (M); Der am Rohr (M)";;30;false;https://www.wikidata.org/wiki/Q77886;DraCor: https://dracor.org/;texts/goering-seeschlacht.xml
ger000667;Q124262137;Anonymous;0;Die Grands von Frankreich in ihrer wahren Gestalt;Ein Banditenspiel in einem Act;;https://books.google.com/books?id=AO5YAAAAcAAJ&pg=PA1;1814;Basse;Quedlinburg;1814;38;18;false;;1814;18;1;17;0;2;1;54;;6;0;2524;2427;356;0;284;anonym-die-grands-von-frankreich-in-ihrer-wahren-gestalt;ger000667;GerDraCor;1814;;unknown;;;"Bonaparte (M); Vandamme (M); Erster Jäger (M); Zweiter Jäger (M); Dritter Jäger (M); Ney (M); Marion (F); Ein Grenadier (M); Davoust (M); Ein Soldat (M); Zweiter Soldat (M); Dritter Soldat (M); Vierter Soldat (M); Hieronymus (M); Küchenmeister (M); Urian (M)";;;;https://www.wikidata.org/wiki/Q4233718;DraCor: https://dracor.org/;texts/anonym-die-grands-von-frankreich-in-ihrer-wahren-gestalt.xml
ger000666;Q124079923;Kotzebue, August;0;Die alten Liebschaften;Lustspiel in Einem Akt;Comedy;https://books.google.com/books?id=F5BTAAAAcAAJ&pg=PA51;1811;Hartmann;Leipzig;1812;48;3;false;1811;1812;3;2;1;0;0;1;3;;11;0;5051;4980;178;0;618;kotzebue-die-alten-liebschaften;ger000666;GerDraCor;1811;;male;1761;1819;"Julie (F); Baron (M); Elise (F)";;50;false;https://www.wikidata.org/wiki/Q57242;DraCor: https://dracor.org/;texts/kotzebue-die-alten-liebschaften.xml
ger000665;Q124217835;Schlegel, Johann;0;Die entführte Dose;Ein Lustspiel in einem Aufzuge;Comedy;https://books.google.com/books?id=m5TUtgEACAAJ&pg=PA619;1740;Mummische Buchhandlung;Kopenhagen und Leipzig;1762;17;5;false;1740;1762;5;2;3;0;0;1;7;1740;4;0;2237;1640;12;0;213;schlegel-die-entfuehrte-dose;ger000665;GerDraCor;1740;;male;1719;1749;"Foppendorf (M); Glocke (M); Dratmann (M); Charlottchen (F); Christinchen (F)";;21;false;https://www.wikidata.org/wiki/Q67322;DraCor: https://dracor.org/;texts/schlegel-die-entfuehrte-dose.xml
ger000664;Q124128087;Raupach, Ernst;0;Der Bettler;Schauspiel in einem Aufzuge;;https://books.google.com/books?id=gDUqAAAAYAAJ&pg=PA69;1829;Hoffmann & Campe;Hamburg;1832;52;7;false;1829;1832;7;2;5;0;0;1;10;;8;0;6731;6615;764;289;0;raupach-der-bettler;ger000664;GerDraCor;1829;;male;1784;1852;"Walter (M); Böhm (M); Knabe (M); Mädchen (F); Klara (F); Hubert (M); Philipp (M)";;45;false;https://www.wikidata.org/wiki/Q67961;DraCor: https://dracor.org/;texts/raupach-der-bettler.xml
