Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
als000018;Q106606149;Jost, Camille;0;So e liederlicher Frack!;odder: E foljieschwäri Hüssuechung. E Schwank in 1 Uffzug;;https://www.numistral.fr/ark:/12148/bpt6k9109689p;1928;F. X. Le Roux & Cie, Strasbourg;;;;9;false;;1928;9;0;9;0;0;1;30;;19;1;7093;6806;937;266;0;jost-so-e-liederlicher-frack;als000018;AlsDraCor;1928;;male;1900;1950;"Georges Frosch (M); Michel (M); Robert (M); Burjer (M); Schnappne (M); E Gauner (M); Hebbne (M); 1. Arweiter (M); 2. Arweiter (M)";;28;false;https://www.wikidata.org/wiki/Q96489174;DraCor: https://dracor.org/;texts/jost-so-e-liederlicher-frack.xml
als000017;Q100753215;Jost, Camille;0;E Daa im Narrehüss;E Original-Farce in zwei kurze Akt vum Camille Jost;;https://www.numistral.fr/ark:/12148/bpt6k9109684m;1928;Druck und Verlag von F. X. Le Roux & Cie., S. A.;;;;13;false;;1928;13;2;10;1;0;3;30;;44;2;6120;5272;1335;278;0;jost-daa-im-narrehuss;als000017;AlsDraCor;1928;;male;1900;1950;"Brummer (M); E Passant (M); D’Stimm vum e Papegei (Unk); E’n Arweiter (M); E Gauner (M); 1. Wärter (M); Euphrosine Bendélé (F); Nervich Paul (M); 2. Wärter (M); Narr (M); 3. Wärter (M); Oktavie (F); E Blejele (M)";;28;false;https://www.wikidata.org/wiki/Q96489174;DraCor: https://dracor.org/;texts/jost-daa-im-narrehuss.xml
als000016;Q13099277;Horsch, Adolphe;0;D'Madam fahrt Velo;E modern's Lustspiel in 1 Akt;;https://www.numistral.fr/ark:/12148/bpt6k9109569k;1901;Elsassische Aktien-Gesellschaft für Buchhandel und Publicität, vormals A. Ammel;;;;8;false;;1901;8;4;4;0;0;1;22;;10;1;6874;6635;541;297;0;horsch-d-madam-fahrt-velo;als000016;AlsDraCor;1901;;male;1864;1937;"Alphonsel (M); Colette (F); Contre (M); Juliette (F); Blotzmeier (M); Mme. Trett (F); Ursule (F); Kütscher (M)";;37;false;https://www.wikidata.org/wiki/Q13099277;DraCor: https://dracor.org/;texts/horsch-d-madam-fahrt-velo.xml
als000015;Q107433122;Greber, Jules;0;Lucie;Dramatisches Sittenbild in einem Aufzuge in Straßburger Mundart;;https://www.numistral.fr/ark:/12148/bpt6k91095596;1896;Schlesier & Schweikhardt;;;;8;false;;1896;8;5;4;0;0;1;20;;14;0;10764;10054;1136;442;3;greber-lucie;als000015;AlsDraCor;1896;;male;1868;1914;"Marie Engel (F); Berthe (F); Joseph Engel (M); Lucie (F); Léon Bajolewski (M); Frau Stelzer (F); Abbé Mülberg (M); Eine Frau (F)";;28;false;https://www.wikidata.org/wiki/Q91904226;DraCor: https://dracor.org/;texts/greber-lucie.xml
als000014;Q108197512;Greber, Jules;0;D'Jumpfer Prinzesse;Schauspiel in 3 Aufzügen in Straßburger Mundart von Julius Greber. Mit einer Deckenzeichnung von C. Spindler.;;https://www.numistral.fr/ark:/12148/bpt6k9109551w;1899;Schlesier & Schweikhardt;;;;12;false;;1899;12;7;5;0;0;1;60;;4;4;28596;27944;2561;1439;0;greber-d-jumpfer-prinzesse;als000014;AlsDraCor;1899;;male;1868;1914;"Jakob Schmelzer (M); Jeanne-Louise Schwindt (F); Célestine (F); Emelie Schmelzer (F); Albert Sänger (M); Jeanne (F); Fritz Steinfeld (M); Ein Dienstmann (M); Frau Sutter (F); Frau Thomas (F); Juliette (F); Herr Wurster (M)";;31;false;https://www.wikidata.org/wiki/Q91904226;DraCor: https://dracor.org/;texts/greber-d-jumpfer-prinzesse.xml
als000013;Q106554879;Clemens, Paul;0;Gift!;Schwank in einem Akt in elsässischer Mundart;;https://www.numistral.fr/ark:/12148/bpt6k9109546k;1919;Société alsacienne d'édition (Alsatia);;;;6;false;;1919;6;0;6;0;0;1;10;;15;0;6437;6171;838;203;0;clemens-gift;als000013;AlsDraCor;1919;;male;1876;1928;"Steinle (M); Daniel (M); Anselm (M); Robert (M); Barasoll (M); Ernest (M)";;43;false;https://www.wikidata.org/wiki/Q96464291;DraCor: https://dracor.org/;texts/clemens-gift.xml
als000012;Q106559443;Clemens, Paul;0;„Charlot“;E ürgelungenes Stückel in 1 Akt im elsässischa Dialekt von Paul Clemens, Bischheim (Nur Herrenrollen);;https://www.numistral.fr/ark:/12148/bpt6k9109539f;1920;Société Alsacienne d'Edition (Alsatia) S. A.;;;;6;false;;1920;6;1;5;1;1;1;11;;17;0;7317;6953;1363;254;30;clemens-charlot;als000012;AlsDraCor;1920;;male;1876;1928;"Charlot (M); Knüppe (M); Lastique (M); Schmätterle (M); Urschel (F); E Kaminfäjer (M)";;44;false;https://www.wikidata.org/wiki/Q96464291;DraCor: https://dracor.org/;texts/clemens-charlot.xml
als000011;Q106556023;Clemens, Paul;0;A lätzi Visit;Elsässisch Luschtspiel in 1 Akt vun Paul Clemens;;https://www.numistral.fr/ark:/12148/bpt6k91095381;1920;Société d'édition Alsatia S.A.;;;;5;false;;1920;5;0;5;0;0;1;10;;11;0;5799;5492;797;274;12;clemens-a-latzi-visit;als000011;AlsDraCor;1920;;male;1876;1928;"Jean (M); J. Meyer (M); Schakob (M); Victor (M); Otto Mobil (M)";;44;false;https://www.wikidata.org/wiki/Q96464291;DraCor: https://dracor.org/;texts/clemens-a-latzi-visit.xml
als000010;Q106594175;Bastian, Ferdinand;0;E Sportschochzitt;E Farce in aam Akt;;https://www.numistral.fr/ark:/12148/bpt6k91097112;1937;Edition de théatre et de musique L. Jaggi-Reiss, Gundershoffen (Bas-Rhin);;;;8;false;;1937;8;3;9;0;0;1;20;;12;1;3555;3176;673;202;8;bastian-e-sportschochzitt;als000010;AlsDraCor;1937;;male;1868;1944;"Hortense (F); Octavie (M); Conrad (M); Caroline (F); Président vum Fuessballe-Club «Etoile» (M); Grossmame (F); Camille (M); Gaston (M)";;69;false;https://www.wikidata.org/wiki/Q13099282;DraCor: https://dracor.org/;texts/bastian-e-sportschochzitt.xml
als000009;Q106604829;Bastian, Ferdinand;0;D'r Maischter hett gewunne!;Schwank in aam Akt;;https://www.numistral.fr/ark:/12148/bpt6k9109712g;1937;Édition de théâtre et de musique L. Jaggi-Reiss Gundershoffen (Bas-Rhin);;;;8;false;;1937;8;0;8;0;0;1;21;;10;1;4474;4292;401;287;0;bastian-dr-maischter-hett-gewunne;als000009;AlsDraCor;1937;;male;1868;1944;"Eddes (M); Addes (M); Schakob (M); Schaköbel (M); Mirliton (M); Dorel (M); Drohtspitz (M); Linser (M)";;69;false;https://www.wikidata.org/wiki/Q13099282;DraCor: https://dracor.org/;texts/bastian-dr-maischter-hett-gewunne.xml
als000008;Q106592612;Bastian, Ferdinand;0;D'r Hans im Schnokeloch;Volksspiel in 4 Aufzügen mit Musik, Gesang und Tanz von Ferd. Bastian;;https://www.numistral.fr/ark:/12148/bpt6k9109742m;1930;Druck und Verlag: Imprimerie du Nouveau Journal de Strasboug S. à. r. l.;;;;22;false;;1930;22;10;11;1;1;1;188;;4;4;20644;19735;3512;1238;134;bastian-dr-hans-im-schnokeloch;als000008;AlsDraCor;1930;;male;1868;1944;"Hans (M); Casper (M); Angenes (F); Lehn (F); François (M); Löjel (M); Frau Bartelmost (F); Gerôme (M); Urschel (F); Sybille (F); Bärwel (F); Jüstinel (F); Amelie (F); Nessnass (M); Frau Nessnass (F); Stauffert (M); Alle (Unk); Knabe (M); Frau Amos (F); Hasenfratz (M); Küfer (M); Grosskost (M)";;62;false;https://www.wikidata.org/wiki/Q13099282;DraCor: https://dracor.org/;texts/bastian-dr-hans-im-schnokeloch.xml
als000007;Q97695017;Bastian, Ferdinand;0;D’r Hofnarr Heidideldum;Märel in 6 Bilder un 2 Verwandlunge vun Ferd. Bastian. Musik von Aug. Schwoob;;https://www.numistral.fr/ark:/12148/bpt6k9109710n;1937;Imprimerie A. Willm – Niderbronn-les-Bains;;;;30;false;;1937;30;7;17;6;4;1;241;;43;6;14719;12061;3458;796;64;bastian-dr-hofnarr-heidideldum;als000007;AlsDraCor;1937;;male;1868;1944;"Minischter Güggumseck (M); Prinz Aristide vun Sabatine (Hofnarr Heidideldum) (M); Minischter Gäggele (M); Kinj Gourmand (M); Kinigin Dificile (F); Baronesse Langue de chat (F); Baronesse Bonbonnière (F); Biberon (M); Babilotte (F); Alli (Unk); Scharf (M); Winmuck (M); Schablür (F); Prinzess Yoyotte (F); Kinj Mickey (M); Zieselmiesel (F); Opodeldock (M); Schnurrdiburr (M); Mumes (M); Schimmel (M); Maharadscha Maja Rahja (M); Prinz Arcadin vun Chantalem (M); Prinz Bäbbelenz vun Gumberland (M); Kinj Niesatt (M); Coucou (M); Mickeymies (Unk); 1. Soldat (Unk); 2. Soldat (Unk); Drache (Unk); Alli Mickeymiesle (Unk)";;69;false;https://www.wikidata.org/wiki/Q13099282;DraCor: https://dracor.org/;texts/bastian-dr-hofnarr-heidideldum.xml
als000006;Q97285602;Clemens, Paul;0;Chrischtowe;E Wihnachtsstüeckel in 1 Akt in elsässischem Dialekt füer kleine und grossi Kinder;;https://www.numistral.fr/ark:/12148/bpt6k91095403;1919;Société d’Edition de la Haute-Alsace S. A. Colmar 1919;;;;12;false;;1919;12;1;7;4;3;1;66;;1;1;5280;5035;432;156;60;clemens-chrischtowe;als000006;AlsDraCor;1919;;male;1876;1928;"Dr Grossbabbe (M); Schorschel (M); Marikel (F); Xaverel (M); Spähnelänz (M); Alli (Unk); Kinder (Unk); Nissmeier (M); Voltz Martin (M); Marikel un Xavier (Unk); ’s Chrischtkindel (Unk); Dr Hanstrapp (M)";;43;false;https://www.wikidata.org/wiki/Q96464291;DraCor: https://dracor.org/;texts/clemens-chrischtowe.xml
als000005;Q92047713;Greber, Jules;0;Sainte-Cécile!;Lustspiel in einem Aufzuge in Straßburger Mundart von Julius Greber;;https://www.numistral.fr/ark:/12148/bpt6k91095618;1897;Verlag von Schlesier & Schweikhardt;;;;7;false;;1897;7;2;5;0;0;1;13;1897;15;0;10715;10518;987;466;0;greber-sainte-cecile;als000005;AlsDraCor;1897;;male;1868;1914;"Cécile (F); É Kommissionär (M); Sophie (F); Désiré Enishänsel (M); Anatole Stieffatre (M); Jules Karcher (M); Barthélemy Schanté (M)";;29;false;https://www.wikidata.org/wiki/Q91904226;DraCor: https://dracor.org/;texts/greber-sainte-cecile.xml
als000004;Q91900355;Hart, Marie;0;D’r poetisch Oscar;Einakter vun Marie Hart. Nej bearweit vun E. Deck, Regisseur vom Els. Theater in Hawenau.;;https://www.numistral.fr/ark:/12148/bpt6k9109761z;1937;Edition de théâtre et de musique L. Jaggi-Reiss, Gundershoffen (Bas-Rhin);;;;6;false;;1937;6;3;3;0;0;1;13;;10;0;5039;4665;352;224;7;hart-dr-poetisch-oscar;als000004;AlsDraCor;1937;;female;1856;1924;"Madame Schweberle (F); Oscar (M); Schakob (M); Madame Lewermann (F); Suzanne (F); Jean Brey (M)";;;true;https://www.wikidata.org/wiki/Q1897363;DraCor: https://dracor.org/;texts/hart-dr-poetisch-oscar.xml
als000003;Q90885236;Stoskopf, Gustave;0;D’r Hoflieferant;Elsässische Komödie in 3 Aufzügen von G. Stoskopf;;https://www.numistral.fr/ark:/12148/bpt6k91095937;1905;;;;;21;false;1905;1906;21;5;13;3;3;1;210;;3;3;22836;22419;3019;1132;0;stoskopf-dr-hoflieferant;als000003;AlsDraCor;1905;;male;1869;1944;"Auguste Grinsinger (M); Georges Ehrstein (M); Jeannette Grinsinger (F); Lisa Grinsinger (F); Fritz Grinsinger (M); Olga Gauthier (F); Caroline Grinsinger (F); Marie (F); Rièmer (M); Dr. Kneppchen (M); Charles Durand (M); Hans Grinsinger (M); Karl Gauthier (M); Le baron de Rose (M); Ein Diener (M); Ein Mitglied des Sachsenbundes (M); Ein Gendarm (M); Die Mitglieder der Fanfare (Unk); Die Mitglieder des Sachsenbundes (Unk); Ein Mitglied der Fanfare (M); Alle (Unk)";;36;false;https://www.wikidata.org/wiki/Q923554;DraCor: https://dracor.org/;texts/stoskopf-dr-hoflieferant.xml
als000002;Q83786534;Stoskopf, Gustave;0;In’s Ropfer’s Apothek;Schwank in 3 Aufzügen;;https://www.numistral.fr/ark:/12148/bpt6k9400890z;1907;;;;;17;false;1907;1907;17;7;10;0;0;1;116;;3;3;22300;21638;4638;1233;2;stoskopf-ins-ropfers-apothek;als000002;AlsDraCor;1907;;male;1869;1944;"Antoine Ropfer (M); D’r Chrischtenatz (M); Jules Salber (M); Jeanne (F); Ammej (F); Emilie (F); Anatol (M); Schampetiß Schneider (gen. Général) (M); Albert Reißer (M); Erster Handwerker (M); Zweiter Handwerker (M); Madame Susanne Schmidt (F); Susanne (F); Piefke (M); Marie (F); Jean (M); Wanda Stern (F)";;38;false;https://www.wikidata.org/wiki/Q923554;DraCor: https://dracor.org/;texts/stoskopf-ins-ropfers-apothek.xml
als000001;Q77593548;Arnold, Johann;0;Der Pfingstmontag;Lustspiel in Straßburger Mundart;;https://nakala.fr/10.34847/nkl.9aad5l57;1816;;;;;16;false;1835;1816;16;8;8;0;0;1;108;;42;5;36362;35959;719;0;4282;arnold-der-pfingstmontag;als000001;AlsDraCor;1816;;male;1780;1829;"Frau Dorothee (Dorthee) (F); Hr. Starkhans (M); Lieschen (Lissel) (F); Christinchen (Christinel) (F); Reinhold (M); Lizenziat Mehlbrüh (M); Frau Rosine (F); Herr Mehlbrüh (Mehlbrüej) (M); Wolfgang (M); Brigitte (Bryd) (F); Frau Prechterin (Prechtere) (F); Klärchen (Klärel) (F); Gläsler (M); Barbara (Berwel) (F); Pfarrer Christlieb (M); Claus (M)";;36;false;https://www.wikidata.org/wiki/Q3180474;DraCor: https://dracor.org/;texts/arnold-der-pfingstmontag.xml
