Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
cal000197;;Calderón de la Barca, Pedro;0;Los alimentos del hombre;;;http://www.cervantesvirtual.com/obra/los-alimentos-del-hombre-auto/;1676;;;;;18;false;1676;1717;18;4;12;2;4;1;153;1676;1;0;11993;11437;588;0;2380;los-alimentos-del-hombre-auto;cal000197;CalDraCor;1676;;male;1600;1681;"PADRE (M); ADAMO (M); EMANUEL (M); PRIMAVERA (F); ESTÍO (M); OTOÑO (M); INVIERNO (M); MÚSICOS (Unk); DEMONIO (M); ÁNGEL (M); APETITO (M); RAZÓN (F); LUCERO (M); AURORA (F); VOCES (Unk); JUSTICIA (F); CORO 1.º (M); CORO 2.º (M)";;76;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/los-alimentos-del-hombre-auto.xml
cal000196;;Calderón de la Barca, Pedro;0;Lo que va del hombre a Dios;;;;1657;;;;;15;false;;1717;15;5;7;0;1;1;105;1647/1657;1;0;12721;11705;1253;0;2343;lo-que-va-del-hombre-a-dios;cal000196;CalDraCor;1657;;male;1600;1681;"MÚSICOS (UNKOWN); PRÍNCIPE (M); HOMBRE (M); NATURALEZA (F); VIDA (F); AMOR (M); PLACER (M); VOZ (UNKOWN); PESAR (M); MUERTE (F); CULPA (F); POBRE (M); APETITO (M); JUSTICIA (F)";;57;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/lo-que-va-del-hombre-a-dios.xml
cal000195;;Calderón de la Barca, Pedro;0;Llamados y escogidos.;Para la imperial ciudad de Toledo en las fiestas del santísimo sacramento.;;https://dadun.unav.edu/handle/10171/62324;1643;;;;;20;false;1643;1717;20;11;7;2;3;1;190;1643;1;0;8120;7446;836;0;1491;llamados-y-escogidos;cal000195;CalDraCor;1643;;male;1600;1681;"ISAÍAS (M); DANIEL (M); UNA VOZ (Unk); MÚSICOS (Unk); REY (M); CORO 1 (M); CORO 2 (M); PRÍNCIPE (M); ESPOSA (F); FE (F); MENTIRA (F); VERDAD (F); GENTILIDAD (F); SINAGOGA (F); PERSIA (F); ETIOPÍA (F); ARMENIA (F); CITIA (F); PADMOS (M); ESPAÑA (F)";;43;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/llamados-y-escogidos.xml
cal000194;;Calderón de la Barca, Pedro;0;Las espigas de Ruth;;;;1663;;;;;30;false;1663;1717;30;5;23;0;6;1;435;1663;1;0;10192;9321;874;0;1894;las-espigas-de-ruth;cal000194;CalDraCor;1663;;male;1600;1681;"MÚSICOS (DIVERSE); LUCERO (M); DISCORDIA (F); SEMBRADOR (M); LABRADORES (M); SACERDOTE (M); JOSEPH (M); MELCHISEDECH (M); ABRAHAM (M); LEVI (M); SIMEÓN (M); CELFA (F); 2.º (M); 3.º (M); ZAFIO (M); RUTH (F); NOEMÍ (F); BOOZ (M); MAYORAL (M); ÁNGEL (M); NIÑA (F); NIÑO (M); CORO 1.º (M); CORO 2.º (M); CORO 3.º (M); CORO 4.º (M); CASIO (M)";;63;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/las-espigas-de-ruth.xml
cal000193;;Calderón de la Barca, Pedro;0;La viña del Señor;;;;1674;;;;;17;false;1674;1677;17;5;11;0;1;1;136;1674;1;0;13842;13251;576;0;2641;la-vina-del-senor-1996;cal000193;CalDraCor;1674;;male;1600;1681;"LUCERO DEL DÍA (M); MÚSICOS (DIVERSE); MALICIA (F); LUCERO DE LA NOCHE (M); PADRE (M); HIJO (M); JEREMÍAS (M); ISAÍAS (M); HEBRAÍSMO (M); GENTILIDAD (F); INOCENCIA (F); ZAGAL 1.º (M); ZAGAL 2.º (M); SINAGOGA (F); NIÑO 1.º (M); NIÑO 2.º (M); FE (F)";;74;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/la-vina-del-senor-1996.xml
cal000192;;Calderón de la Barca, Pedro;0;La vida es sueño, segunda versión;;;https://dadun.unav.edu/handle/10171/37388;1677;;;;;17;false;;1677;17;6;10;1;1;1;136;1673;1;0;10337;10031;308;0;2063;la-vida-es-sueno-segunda-version-auto;cal000192;CalDraCor;1677;;male;1600;1681;"AGUA (F); AIRE (M); TIERRA (F); FUEGO (M); PODER (M); SABIDURÍA (F); AMOR (M); MÚSICOS (Unk); SOMBRA (F); PRÍNCIPE (M); GRACIA (F); HOMBRE (M); LUZ (F); ENTENDIMIENTO (M); ALBEDRÍO (M); PECADO (M); PEREGRINO (M)";;77;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/la-vida-es-sueno-segunda-version-auto.xml
cal000191;;Calderón de la Barca, Pedro;0;La vida es sueño, primera versión;;;https://dadun.unav.edu/handle/10171/37387;1636;;;;;12;false;;1677;12;5;5;1;1;1;66;1636;1;0;7331;7077;247;0;1463;la-vida-es-sueno-primera-version-auto;cal000191;CalDraCor;1636;;male;1600;1681;"SOMBRA (F); TIERRA (F); AIRE (M); AGUA (F); FUEGO (M); LUZ (F); VERBO (M); SABIDURÍA (F); HOMBRE (M); ALBEDRÍO (M); MÚSICOS (Unk);";;36;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/la-vida-es-sueno-primera-version-auto.xml
cal000190;;Calderón de la Barca, Pedro;0;La vacante general;;;https://dadun.unav.edu/handle/10171/18210;1647;;;;;14;false;;1677;14;3;9;2;1;1;91;1647;1;0;7559;7145;458;0;1497;la-vacante-general;cal000190;CalDraCor;1647;;male;1600;1681;"BAPTISTA (M); MÚSICOS (Unk); SINAGOGA (F); JUDAÍSMO (M); IGLESIA (F); PEDRO (M); ANDRÉS (M); JUAN (M); DIEGO (M); PABLO (M); INOCENCIA (F); EMANUEL (M); CRIADO (M); VOZ (Unk)";;47;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/la-vacante-general.xml
cal000189;;Calderón de la Barca, Pedro;0;La universal redención;;;https://dadun.unav.edu/handle/10171/18217;1647;;;;;14;false;;1717;14;8;6;0;0;1;91;1620/1647;1;0;5710;5483;199;1;1092;la-universal-redencion;cal000189;CalDraCor;1647;;male;1600;1681;"JUSTICIA (F); MISERICORDIA (F); VERDAD (F); PAZ (F); HOMBRE (M); VERBO (M); AMOR (M); MISERIA (F); ENVIDIA (F); MUNDO (M); GULA (F); DENTRO (M); GÉNERO HUMANO (M); DUDA (F)";;47;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/la-universal-redencion.xml
cal000188;;Calderón de la Barca, Pedro;0;La torre de Babilonia;;;https://dadun.unav.edu/handle/10171/18216;1637;;;;;20;false;;1717;20;5;14;0;0;1;190;1637;1;0;8338;7950;476;0;1586;la-torre-de-babilonia;cal000188;CalDraCor;1637;;male;1600;1681;"NOÉ (M); MUJER 1.ª (F); JAPHET (M); MUJER 2.ª (F); SEM (M); MUJER 3.ª (F); CAM (M); MUJER (F); MUJER 4.ª (F); ÁNGEL (M); HEBER (M); ARCENER (M); LIBIO (M); FLORO (M); NEMBROT (M); SALVAJE 1.º (M); SALVAJE 2.º (M); SALVAJE 3.º (M); SALVAJE 4.º (M);";;37;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/la-torre-de-babilonia.xml
cal000187;;Calderón de la Barca, Pedro;0;La siembra del Señor (Los obreros del señor);;;;1655;;;;;17;false;;1717;17;5;10;2;1;1;136;1655;1;0;8467;8180;303;0;1629;la-siembra-del-senor;cal000187;CalDraCor;1655;;male;1600;1681;"PADRE (M); ADÁN (M); EMANUEL (M); LABRADOR 1.º (M); LABRADOR 2.º (M); LABRADOR 3.º (M); LABRADOR 4.º (M); GABRIEL (M); MARÍA (F); FE (F); SUEÑO (M); CULPA (F); UNA VOZ (Unk); MÚSICOS (Unk); JUDAÍSMO (M); IDOLATRÍA (F); APOSTASÍA (F)";;55;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/la-siembra-del-senor.xml
cal000186;;Calderón de la Barca, Pedro;0;La serpiente de metal;;;https://dadun.unav.edu/handle/10171/37385;1676;;;;;24;false;;1717;24;5;16;1;1;1;276;1676;1;0;12544;11949;652;0;2401;la-serpiente-de-metal;cal000186;CalDraCor;1676;;male;1600;1681;"MÚSICOS (Unk); MOISÉS (M); MARÍA (F); SÉFORA (F); SIMPLICIO (M); ARÓN (M); JOSUÉ (M); BELFEGOR (M); IDOLATRÍA (F); AFECTO 1.º (M); AFECTO 2.º (M); AFECTO 3.º (M); AFECTO 4.º (M); AFECTO 6.º (M); ÁNGEL 1.º (M); ÁNGEL 2.º (M); MUJER 1.ª (F); MUJER 2.ª (F); AFECTOS 4.º (M); NIÑO (M)";;76;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/la-serpiente-de-metal.xml
cal000185;;Calderón de la Barca, Pedro;0;La semilla y la cizaña;;;https://dadun.unav.edu/handle/10171/37449;1651;;;;;17;false;1651;1717;17;10;5;2;2;1;136;1651;1;0;10392;9880;537;0;2058;la-semilla-y-la-cizana;cal000185;CalDraCor;1651;;male;1600;1681;"CIZAÑA (F); CIERZO (M); IRA (F); NIEBLA (F); VOCES EN LA NAVE (Unk); SEMBRADOR (M); INOCENCIA (F); LUCERO (M); ASIA (F); ÁFRICA (F); EUROPA (F); AMÉRICA (F); JUDAÍSMO (M); PAGANISMO (M); GENTILIDAD (F); IDOLATRÍA (F); MÚSICOS (Unk)";;51;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/la-semilla-y-la-cizana.xml
cal000184;;Calderón de la Barca, Pedro;0;La redención de cautivos;;;;1677;;;;;14;false;1677;1717;14;3;10;0;1;1;91;1670/1677;1;0;9775;9398;380;0;1938;la-redencion-de-cautivos;cal000184;CalDraCor;1677;;male;1600;1681;"FUROR (M); GÉNERO HUMANO (M); TIERRA (F); ABEL (M); ISAAC (M); NOÉ (M); DANIEL (M); JOSEPH (M); GRACIA (F); GABRIEL (M); MÚSICOS (DIVERSE); EMANUEL (M); INOCENCIA (F); NIÑO (M)";;77;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/la-redencion-de-cautivos.xml
cal000183;;Calderón de la Barca, Pedro;0;La lepra de Constantino;;;;1657;;;;;23;false;;1717;23;8;11;2;3;1;253;1647/1657;1;0;10105;9675;496;0;1937;la-lepra-de-constantino;cal000183;CalDraCor;1657;;male;1600;1681;"DENTRO (Unk); SILVESTRE (M); GENTILIDAD (F); CONSTANTINO (M); MAJENCIO (M); FE (F); MÚSICOS (Unk); ÁNGEL (M); SOLDADO (M); ASTREA (F); ZABULÓN (M); NIÑO (M); 1.ª (F); MUJER 2.ª (F); MUJER 3.ª (F); NOTICIA (F); CORO 1.º (M); CORO 2.º (M); SAN PEDRO (M); SAN PABLO (M); ELENA (F)";;57;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/la-lepra-de-constantino.xml
cal000182;;Calderón de la Barca, Pedro;0;La iglesia sitiada;;;https://dadun.unav.edu/handle/10171/18223;1636;;;;;11;false;;1717;11;6;4;1;1;1;55;1635/1636;1;0;6768;6519;256;0;1383;la-iglesia-sitiada;cal000182;CalDraCor;1636;;male;1600;1681;"GENTILIDAD (F); SECTA (F); JUDAÍSMO (M); HEREJÍA (F); IGLESIA (F); FE (F); UNO (M); MÚSICOS (Unk); DISCORDIA (F); ATREVIMIENTO (M); NIÑO (M)";;36;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/la-iglesia-sitiada.xml
cal000181;;Calderón de la Barca, Pedro;0;La cura y la enfermedad;;;;1658;;;;;15;false;;1717;15;9;4;0;1;1;105;1647/1658;1;0;12092;11183;1041;0;2253;la-cura-y-la-enfermedad;cal000181;CalDraCor;1658;;male;1600;1681;"LUCERO (M); SOMBRA (F); ESFERA 1.ª (F); ESFERA 2.ª (F); ESFERA 3.ª (F); ESFERA 4.ª (F); INOCIENCIA (F); MUNDO (M); MÚSICOS (DIVERSE); NATURALEZA (F); GENTILIDAD (F); JUDAÍSMO (M); PEREGRINO (M); CULPA (F)";;58;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/la-cura-y-la-enfermedad.xml
cal000180;Q16493626;Calderón de la Barca, Pedro;0;La cena del rey Baltasar;;;;1634;;;;;8;false;;1717;8;4;3;1;1;1;28;1634;1;0;8405;8065;367;0;1628;la-cena-del-rey-baltasar-auto;cal000180;CalDraCor;1634;;male;1600;1681;"DANIEL (M); PENSAMIENTO (M); BALTASAR (M); IDOLATRÍA (F); VANIDAD (F); MUERTE (F); ESTATUA (F); MÚSICOS (Unk)";;34;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/la-cena-del-rey-baltasar-auto.xml
cal000179;;Calderón de la Barca, Pedro;0;El viático cordero;;;;1665;;;;;18;false;;1717;18;2;12;1;1;1;153;1665;1;0;10411;10039;427;0;2050;el-viatico-cordero;cal000179;CalDraCor;1665;;male;1600;1681;"IDOLATRÍA (F); ÁNGEL 1.º (M); ÁNGEL 2.º (M); BAAL (M); MÚSICOS (Unk); MOISÉS (M); AARÓN (M); MARÍA (F); LIBIO (M); ZAMBRÍ (M); FINÉS (M); HELEACOR (M); NACOR (M); NIÑO 1.º (M); NIÑO 2.º (M)";;65;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/el-viatico-cordero.xml
cal000178;;Calderón de la Barca, Pedro;0;El verdadero Dios Pan;;;;1670;;;;;19;false;;1717;19;8;9;0;3;1;171;1670;1;0;11196;10707;540;0;2197;el-verdadero-dios-pan;cal000178;CalDraCor;1670;;male;1600;1681;"PAN (M); NOCHE (F); MÚSICOS (DIVERSE); MUNDO (M); JUDAÍSMO (M); SINAGOGA (F); GENTILISMO (M); APOSTASÍA (F); IDOLATRÍA (F); SIMPLICIDAD (F); MALICIA (F); LUNA (F); DEMONIO (M); ZAGAL 1.º (M); CORO 1.º (M); CORO 2.º (M); FE (F); NIÑO (M)";;70;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/el-verdadero-dios-pan.xml
cal000177;;Calderón de la Barca, Pedro;0;El valle de la Zarzuela;;;;1657;;;;;16;false;;1717;16;8;4;0;1;1;120;1648/1657;1;0;11605;11099;783;0;2195;el-valle-de-la-zarzuela;cal000177;CalDraCor;1657;;male;1600;1681;"LEÓN (M); FIERA (F); EUROPA (F); ASIA (F); ÁFRICA (F); AMÉRICA (F); HOMBRE (M); GRACIA (F); MÚSICOS (DIVERSE); SIMPLICIDAD (F); PRÍNCIPE (M); ÁGUILA (F); LUCERO (M);";;57;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/el-valle-de-la-zarzuela.xml
cal000176;;Calderón de la Barca, Pedro;0;El tesoro escondido;;;https://dadun.unav.edu/handle/10171/37389;1679;;;;;19;false;;1717;19;8;9;2;2;1;171;1679;1;0;11841;11412;453;0;2363;el-tesoro-escondido;cal000176;CalDraCor;1679;;male;1600;1681;"GENTILISMO (M); MÚSICOS (Unk); INSPIRACIÓN (F); IDOLATRÍA (F); VOCES (Unk); HEBRAÍSMO (M); SINAGOGA (F); PESAR (M); PLACER (M); NATURALEZA (F); VILLANO 1.º (M); VILLANO 2.º (M); PASTOR 1.º (M); PASTOR 2.º (M); VILLANA 1.ª (F); ARABIA (F); TARSIS (F); SABÁ (F); ZAGAL (M)";;79;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/el-tesoro-escondido.xml
cal000175;;Calderón de la Barca, Pedro;0;El segundo blasón del Austria;;;http://www.cervantesvirtual.com/obra/el-segundo-blason-del-austria--0/;1679;;;;;18;false;;1679;18;5;10;1;1;1;153;;1;0;9320;9159;180;0;1864;el-segundo-blason-del-austria;cal000175;CalDraCor;1679;;male;1600;1681;"MÚSICOS (Unk); DEMONIO (M); ÁSPID (M); BASILISCO (M); ESPERANZA (F); CARIDAD (F); FE (F); ALEGRÍA (F); PENSAMIENTO (M); MAXIMILIANO (M); SACERDOTE (M); ÁNGEL (M); VIRTUDES (F); FEDERICO (M); 1.º (M); 2.º (M)";;79;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/el-segundo-blason-del-austria.xml
cal000174;;Calderón de la Barca, Pedro;0;El santo rey don Fernando (segunda parte);;;;1671;;;;;22;false;;1671;22;3;16;0;1;1;231;;1;0;12656;11653;1023;0;2385;el-santo-rey-fernando-segunda-parte;cal000174;CalDraCor;1671;;male;1600;1681;"SULTANA (F); ABENYUCEF (M); REY (M); VARGAS (M); CORREA (F); CALATRAVA (M); ALCÁNTARA (M); PRIOR (M); SANTIAGO (M); SEGOVIA (M); PRÍNCIPE (M); ALMIRANTE (M); DON PELAY (M); SOLDADO (M); TROPEZÓN (M); ÁNGEL 1.º (M); MÚSICOS (DIVERSE); ÁNGEL 2.º (M); NIÑA (F); SAN JUAN (M);";;71;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/el-santo-rey-fernando-segunda-parte.xml
cal000173;;Calderón de la Barca, Pedro;0;El sacro Pernaso;;;;1659;;;;;20;false;;1659;20;7;11;1;3;1;190;;1;0;10938;10290;764;0;2138;el-sacro-pernaso;cal000173;CalDraCor;1659;;male;1600;1681;"MÚSICOS (Unk); JUDAÍSMO (M); GENTILIDAD (F); FE (F); JERÓNIMO (M); AMBROSIO (M); AGUSTÍN (M); TOMÁS (M); GREGORIO (M); DÉLFICA (F); PÉRSICA (F); CUMANA (F); TIBURTINA (F); AUGUSTÍN (M); REGOCIJO (M); CORO 1.º (M); CORO 2.º (M); SIBILAS (F); NIÑO (M)";;59;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/el-sacro-pernaso.xml
cal000172;;Calderón de la Barca, Pedro;0;El primer refugio del hombre y probática piscina;;;;1661;;;;;18;false;;1717;18;4;12;1;1;1;153;1661;1;0;11015;10292;744;0;2058;el-primer-refugio-del-hombre-y-probatica-piscina;cal000172;CalDraCor;1661;;male;1600;1681;"DEMONIO (M); SOBERBIA (F); AFECTO 1.º (M); AFECTO 4.º (M); MÚSICOS (Unk); LASCIVIA (F); AFECTO 2.º (M); AFECTO 3.º (M); GULA (F); GÉNERO HUMANO (M); APETITO (M); UN MENDIGO (M); ÁNGEL (M); PEREGRINO (M); SIMPLICIDAD (F); NIÑO (M); NIÑO 2.º (M)";;61;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/el-primer-refugio-del-hombre-y-probatica-piscina.xml
cal000171;;Calderón de la Barca, Pedro;0;Loa sacramental de El primer refugio del hombre o la probática piscina;;;;1661;;;;;16;false;;1717;16;6;9;1;1;1;120;1661;1;0;2928;2623;282;0;531;el-primer-refugio-del-hombre-loa;cal000171;CalDraCor;1661;;male;1600;1681;"MÚSICOS (Unk); SOBERBIA (F); AFECTO 1.º (M); AVARICIA (F); AFECTO 2.º (M); ENVIDIA (F); AFECTO 3.º (M); LASCIVIA (F); AFECTO 4.º (M); IRA (F); AFECTO 5.º (M); GULA (F); APETITO (M); DEMONIO (M); GÉNERO HUMANO (M); PEREGRINO (M)";;61;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/el-primer-refugio-del-hombre-loa.xml
cal000170;;Calderón de la Barca, Pedro;0;El pleito matrimonial;;;https://dadun.unav.edu/handle/10171/19079;1646;;;;;10;false;;1717;10;5;4;1;1;1;45;1631/1646;1;0;8107;7778;371;0;1608;el-pleito-matrimonial-del-cuerpo-y-el-alma;cal000170;CalDraCor;1646;;male;1600;1681;"PECADO (M); MUERTE (F); CUERPO (M); ALMA (F); VIDA (F); MEMORIA (F); VOLUNTAD (F); ENTENDIMIENTO (M); MÚSICOS (Unk); CRISTO (M)";;46;false;https://www.wikidata.org/wiki/Q170800;DraCor: https://dracor.org/;texts/el-pleito-matrimonial-del-cuerpo-y-el-alma.xml
