Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement;files
am000475;;Boucicault, Dion;0;Old Heads and Young Hearts;;Comedy;https://archive.org/details/oldheadsyounghea00bouc_1;1845;;;;;13;false;;1845;13;3;6;4;0;1;75;;5;5;22003;20563;2211;1180;0;boucicault-old-heads-and-young-hearts;am000475;AmDraCor;1845;;male;1820;1890;"Littleton Coke (M); Bob (M); Roebuck (M); Rocket (Unk); Rural (Unk); Tom Coke (M); Lady Pompion (F); Servant (Unk); Lady Alice Hawthorn (F); Lord Pompion (M); Kate Rocket (F); Butler (M); Stripe (Unk)";;25;false;https://www.wikidata.org/wiki/Q582694;DraCor: https://dracor.org/;texts/boucicault-old-heads-and-young-hearts.xml
am000477;;Boucicault, Dion;0;The Octoroon;;Prose;https://www.gutenberg.org/ebooks/46091;1866;;;;;25;false;;1866;25;8;14;2;1;1;256;;4;4;16096;14198;1577;667;0;boucicault-the-octoroon;am000477;AmDraCor;1866;;male;1820;1890;"Solon (M); Grace (F); Pete (M); George (M); Mrs Peyton (F); Scudder (M); Zoe (F); Dido (F); Sunny (F); Dora (F); McClosky (M); Paul (M); Wahnotee (M); Jackson (M); Ratts (M); Lafouche (M); Pointdexter (M); Minnie (F); Slaves (Unk); Thibodeaux (M); Caillou (M); Lafou (M); Voice (Unk); Mrs Clair (F)";;46;false;https://www.wikidata.org/wiki/Q582694;DraCor: https://dracor.org/;texts/boucicault-the-octoroon.xml
am000466;;Brackenridge, H. H.;0;The Battle of Bunkers-Hill;;"Drama; Verse";https://www.gutenberg.org/ebooks/29225;1776;;;;;11;false;;1776;11;0;10;0;0;3;17;;15;5;7702;5300;205;20;646;brackenridge-the-battle-of-bunkers-hill;am000466;AmDraCor;1776;Hugh Henry;male;1748;1816;"Warren (M); Putnam (M); Gardiner (M); Burgoyne (M); Gage (M); Howe (M); Sherwin (M); Richardson (M); Clinton (M); Lord Pigot (M)";;28;false;https://www.wikidata.org/wiki/Q973734;DraCor: https://dracor.org/;texts/brackenridge-the-battle-of-bunkers-hill.xml
am000380;;Crothers, Rachel;0;The Rector;;"One-act; Drama";https://archive.org/details/rectorplayinonea00crot;1925;;;;;8;false;;1925;8;7;1;0;0;1;28;;1;0;7556;6954;1745;267;0;crothers-the-rector;am000380;AmDraCor;1925;;female;1878;1958;"JANIE (F); MRS LEMMINGWORTH (F); MRS LEM (F); MR HERR (M); MISS TRIMBALL (F); MARGARET (F); MRS MUNSEY (F); VICTORIA (F)";;47;false;https://www.wikidata.org/wiki/Q3416089;DraCor: https://dracor.org/;texts/crothers-the-rector.xml
am000320;;De Mille, Henry Churchill;1;The Charity Ball;;Melodrama;https://archive.org/details/charityballcomed00bela;1942;;;;;15;false;;1942;15;6;6;3;0;1;105;;4;4;26921;26406;6700;1242;4;de-mille-the-charity-ball;am000320;AmDraCor;1942;;male;1853;1893;"Mrs Van Buren (F); Sophie (F); Bess Van Buren (F); Mr Betts (M); Phyllis Lee (F); Mrs Camilla De Peyster (F); Alec Robinson (M); Ann Cruger (F); People (Unk); Dick Van Buren (M); Mr Creighton (M); Paxton (Unk); John Van Buren (M); Judge Peter Gurney Knox (M); Cain (Unk)";Belasco, David;;true;https://www.wikidata.org/wiki/Q3784910;DraCor: https://dracor.org/;texts/de-mille-the-charity-ball.xml
am000304;;Dunlap, William;0;Andre;;Tragedy;http://www.gutenberg.org/ebooks/29229;1798;;;;;15;false;;1798;15;2;11;2;0;1;44;;16;5;26850;11292;825;7;1374;dunlap-andre;am000304;AmDraCor;1798;;male;1766;1839;"Melville (M); Bland (M); General (M); Seward (M); M'Donald (M); André (M); Sergeant (M); Mrs Bland (F); 1st Child (Unk); 2d Child (Unk); Servant (M); Officer 1 (M); British Officer (M); Honora (F); Officer 2 (M)";;32;false;https://www.wikidata.org/wiki/Q2578528;DraCor: https://dracor.org/;texts/dunlap-andre.xml
am000300;;Dunlap, William;0;Darby's Return;;"Comedy; Opera";https://ota.bodleian.ox.ac.uk/repository/xmlui/bitstream/handle/20.500.12024/N16932/N16932.html;1789;;;;;7;false;;1789;7;2;4;1;1;1;21;;1;1;2066;1903;56;0;229;dunlap-darbys-return;am000300;AmDraCor;1789;;male;1766;1839;"Father Luke (M); Kathleen (F); Villagers (Unk); Darby (M); Old Woman (F); Clown (M); Dermot (M)";;23;false;https://www.wikidata.org/wiki/Q2578528;DraCor: https://dracor.org/;texts/dunlap-darbys-return.xml
am000264;;Fitch, Clyde;0;The Climbers;;"Social Comedy; Satire";https://www.gutenberg.org/ebooks/16635;1915;;;;;22;false;;1915;22;8;12;0;0;1;205;;4;4;31963;26450;8509;1457;4;fitch-the-climbers;am000264;AmDraCor;1915;;male;1865;1909;"Jordan (M); Leonard (M); Tompson (M); Marie (F); Mrs Hunter (F); Mrs Sterling (F); Master Sterling (M); Clara Hunter (F); Jessica Hunter (F); Ruth (F); Frederick Mason (M); Richard Sterling (M); Edward Warden (M); Johnny Trotter (M); Miss Sillerton (F); Miss Godesby (F); Dr Steinhart (M); Godesby (M); First Footman (M); Servant (M)";;;true;https://www.wikidata.org/wiki/Q2980425;DraCor: https://dracor.org/;texts/fitch-the-climbers.xml
am000236;;Fuller, Henry Blake;0;The Story-Spinner;;Verse;https://archive.org/details/puppetboothtwel01fullgoog;1896;;;;;10;false;;1896;10;5;4;1;0;1;45;;1;0;3759;3487;356;150;0;fuller-the-story-spinner;am000236;AmDraCor;1896;;male;1857;1929;"Nurse (F); Wayfarer (Unk); Bride's Father (M); Groom's Father (M); Bride's Grandmother (F); Groom's Uncle (M); Bridegroom (M); Bride's Mother (F); Bride (F); Groom's Mother (F)";;39;false;https://www.wikidata.org/wiki/Q4493340;DraCor: https://dracor.org/;texts/fuller-the-story-spinner.xml
am000234;;Gale, Rachel E.;0;A King's Daughter;;Comedy;https://archive.org/details/kingsdaughtercom00gale/;1893;;;;;13;false;;1893;13;13;0;0;1;1;78;;3;3;22932;21673;3965;1134;17;gale-a-kings-daughter;am000234;AmDraCor;1893;Baker;female;1858;1923;"Kitty (F); Florence (F); Helen (F); Rebecca (F); Girls (F); Nan (F); Polly (F); Aunt Clarissa (F); Mrs Graham (F); Sallie (F); Ruth (F); Mabel (F); Beth (F)";;35;false;https://www.wikidata.org/wiki/Q17421725;DraCor: https://dracor.org/;texts/gale-a-kings-daughter.xml
am000231;;Gale, Rachel E.;0;The Clinging Vine;;"Comedy; One-act";https://archive.org/details/clingingvine00gale/;1913;;;;;19;false;;1913;19;18;0;1;1;1;171;;1;0;7341;6825;1256;322;0;gale-the-clinging-vine;am000231;AmDraCor;1913;Baker;female;1858;1923;"Bridget (F); Mrs Spencer (F); Mrs Anthony (F); Mrs Smith (F); Mrs Brown (F); Mrs Jenkins (F); Mrs Beadle (F); Miss Lucretia Briggs (F); Mrs Luce (F); Members (Unk); Miss Simpkins (F); Lucretia (F); Mrs Fielding (F); Susan (F); Priscilla (F); Mrs Redding (F); Melissa (F); Anita (F); Women (F)";;55;false;https://www.wikidata.org/wiki/Q17421725;DraCor: https://dracor.org/;texts/gale-the-clinging-vine.xml
am000219;;Godfrey, Thomas;0;The Prince of Parthia;;Tragedy;https://www.gutenberg.org/ebooks/29222;1765;;;;;14;false;;1765;14;4;9;1;0;1;44;;40;5;19907;19519;294;2;2445;godfrey-the-prince-of-parthia;am000219;AmDraCor;1765;;male;1736;1763;"Gotarzes (M); Phraates (M); Lysias (M); Vardanes (M); Thermusa (F); Edessa (F); Evanthe (F); Cleone (F); Artabanus, King of Parthia (M); Arsaces (M); Bethas (M); Ghost (Unk); Barzaphernes (M); Officer (M)";;;true;https://www.wikidata.org/wiki/Q18672424;DraCor: https://dracor.org/;texts/godfrey-the-prince-of-parthia.xml
am000123;;James, Henry;0;Daisy Miller;;Verse;https://en.wikisource.org/wiki/Daisy_Miller:_A_Comedy;1949;;;;;11;false;;1949;11;5;6;0;0;1;51;;31;3;39148;36254;3862;1854;0;james-daisy-miller;am000123;AmDraCor;1949;;male;1843;1916;"MME DE KATKOFF (F); EUGENIO (M); REVERDY (M); MRS COSTELLO (F); MISS DURANT (F); THE WAITER (M); WINTERBOURNE (M); RANDOLPH (M); DAISY (F); GIOVANELLI (M); MRS WALKER (F)";;;true;https://www.wikidata.org/wiki/Q170509;DraCor: https://dracor.org/;texts/james-daisy-miller.xml
am000077;;Lazarus, Emma;0;The Dance to Death;A Historical Tragedy in Five Acts.;Tragedy;https://name.umdl.umich.edu/BAK3042.0001.001;1889;;;;;56;false;;1889;56;6;36;14;7;1;361;1882;15;5;15764;14227;1449;2;1836;lazarus-dance-to-death;am000077;AmDraCor;1889;"Author name was missing; author name and date of birth and death added based on the link provided (umich.edu).";female;1849;1887;"NAPHTALI (M); BARUCH (M); RABBI CRESSELIN (M); RABBI JACOB (M); A VOICE (Unk); ANOTHER VOICE (Unk); SÜSSKIND VON ORB (M); CLAIRE (F); LIEBHAID (M); 1ST VOICE (Unk); 2D VOICE (Unk); 3D VOICE (M); 4TH VOICE (Unk); 5TH VOICE (Unk); PRINCE WILLIAM (M); JEW (M); REUBEN (M); SERVANT (M); LEIBHAID (M); LANDGRAVE (M); SCHNETZEN (M); VOICE FROM BELOW (Unk); PRIOR (M); PRINCESS (M); LAY-BROTHER (M); NORDMANN (M); PAGE (M); TETTENBORN (M); SCRIVENER (M); A COUNSELLOR (DIETHER VON WERTHER) (M); BURGHER (HUGO SHULTZ) (M); VOICES (Unk); 1ST JEW (M); 2D JEW (M); 3D JEW (M); JEWS (Unk); ONE CALLING FROM ABOVE (Unk); ONE OF THE MEN AT THE DOOR (M); SEVERAL VOICES (Unk); AN OLD MAN (M); A YOUNG GIRL (F); A BRIDE (F); A JEW (M); CITIZENS (Unk); 1ST CITIZEN (M); 2D CITIZEN (M); 3D CITIZEN (M); WIFE (F); 4TH CITIZEN (M); BOY (M); ANOTHER CITIZEN (M); CITIZEN'S WIFE (F); YOUTHS (Unk); MAIDENS (F); CITIZEN (M); VOICES WITHOUT (Unk)";;;true;https://www.wikidata.org/wiki/Q240959;DraCor: https://dracor.org/;texts/lazarus-dance-to-death.xml
am000062;;Longfellow, Henry Wadsworth;0;The Golden Legend;;Verse;https://www.gutenberg.org/ebooks/10490;1854;;;;;72;false;;1854;72;10;46;16;10;10;183;;41;8;28882;27876;1214;0;4119;longfellow-the-golden-legend;am000062;AmDraCor;1854;;male;1807;1882;"Lucifer (M); Voices (Unk); Bells (Unk); Choir (Unk); Prince Henry (M); Angel (Unk); Hubert (M); Walter (M); Elsie (F); Ursula (F); Gottlieb (M); Max (M); Bertha (F); Parish priest (M); Crier of the Dead (M); Friar Cuthbert (M); Chaunt (Unk); Præco (M); Mercy (F); Justice (Unk); God (M); Four Virtues (Unk); Wisdom (Unk); Mary (F); Gabriel (M); Angels (Unk); Raphael (M); Anael (Unk); Zobiachel (Unk); Michael (M); Uriel (M); Orifel (M); Gaspar (M); Melchior (M); Belshazzar (M); Jesus (M); Virgin (F); Joseph (M); Dumachus (M); Titus (M); Herod (M); Rachel (F); Rahab (F); Soldiers (M); Nurse Medusa (F); Judas (M); Rabbi Ben Israel (M); Boys (M); Traveller (Unk); Bearers (Unk); Actor (M); Friar Claus (M); Friar Pacificus (M); Abbot (M); Blind Monk (M); Friar Paul (M); Friar John (M); Monks (M); Friar Siebald (M); Friar Francis (M); Irmingard (F); Guide (M); Pilgrims (Unk); Il Padrone (M); Scholastic (M); Doctor Serafino (M); Doctor Cherubino (M); First Scholar (M); Second Scholar (M); Forester (M); Angel of good deeds (Unk); Angel of evil deeds (Unk)";;47;false;https://www.wikidata.org/wiki/Q152513;DraCor: https://dracor.org/;texts/longfellow-the-golden-legend.xml
am000044;;MacKaye, Percy;0;Jeanne d'Arc;;History;https://archive.org/details/jeannedarc0000mack;1906;;;;;83;false;;1906;83;16;51;15;10;1;1065;;6;5;24023;18916;6337;9;2437;mackaye-jeanne-darc;am000044;AmDraCor;1906;;male;1875;1956;"ISABELLETTE (F); GERARDIN (M); HAUVIETTE (F); GERARD (M); PERRIN (M); MENGETTE (F); PIERRE D'ARC (M); TWO GIRLS (F); COLIN (M); THE OLD WOMEN (F); DE BOURLEMENT (M); JEANNE (F); THE YOUNG FOLK (Unk); VOICES (Unk); A VOICE (Unk); THE VOICE (Unk); JACQUES D'ARC (M); JACQUES (M); PIERRE (M); SEVERAL OTHERS (Unk); THE OTHERS (Unk); THE TWILIGHT VOICES (Unk); THE LADIES OF LORRAINE (F); ST MICHAEL (M); THE FIRST VOICE (Unk); THE SECOND VOICE (Unk); THE LADIES (F); LA TREMOUILLE (M); THE TAILOR (M); CHARLES (M); CATHERINE (F); DIANE (F); ATHENIE (F); DE CHARTRES (M); BOULIGNY (M); D'ALENÇON (M); THE COURT LADIES (F); VENDÔME (M); BOOTMAKER (M); LA HIRE (M); DE METZ (M); DE POULANGY (M); SEGUIN (M); THE EMPEROR IN THE STAINED GLASS (M); THE EMPEROR (M); PASQUEREL (M); DUNOIS (M); A PRIEST (M); SEVERAL VOICES (Unk); PIGACHON (M); THE ENGLISH HERALD (M); SOLDIERS (M); HERALD (M); FRIARS (M); LOUIS (M); THE FIRST MAN (M); THE OTHER (Unk); GRIS (M); GOODSPEED (M); DISTANT CRIES (Unk); CRIES (Unk); CAUCHON (M); FLAVY (M); A WOMAN (F); THE WOMAN (F); ANOTHER WOMAN (F); A COURTIER (M); A KNIGHT (M); THE KNIGHT (M); AN ARTISAN (M); BROTHER RICHARD (M); A CITIZEN (M); LOISELEUR (M); THE PEOPLE (Unk); BROTHER MARTIN (M); THE CAPTAIN (M); FIRST GUARD (M); SECOND GUARD (M); THIRD GUARD (M); THE GUARDS (M); THE VOICE OF THE CLERK (Unk); THE FEMALE SAINTS (F)";;31;false;https://www.wikidata.org/wiki/Q1650288;DraCor: https://dracor.org/;texts/mackaye-jeanne-darc.xml
am000030;;Markoe, Peter;0;The Patriot Chief;;Tragedy;https://ota.bodleian.ox.ac.uk/repository/xmlui/bitstream/handle/20.500.12024/N14636/N14636.html;1784;;;;;13;false;;1784;13;3;10;0;1;1;42;;37;5;13636;13416;164;0;1779;markoe-the-patriot-chief;am000030;AmDraCor;1784;;male;1752;1792;"Otanes (M); Adrastus (M); Dorus (M); Arbaces (M); Eudocia (F); Ismene (F); Olinthus (M); Araspes (M); Cleanthe (F); Slave (M); Priest (M); Soldiers (M); Officer (M)";;32;false;https://www.wikidata.org/wiki/Q62091338;DraCor: https://dracor.org/;texts/markoe-the-patriot-chief.xml
am000968;;Moody, William Vaughn;0;The Faith Healer;;"Romance; Frontier; Drama";https://en.wikisource.org/wiki/Representative_American_Plays/The_Faith_Healer;1912;;;;;16;false;;1912;16;8;5;3;1;1;106;;3;3;20249;16589;6005;956;15;moody-the-faith-healer;am000968;AmDraCor;1912;;male;1869;1910;"Martha Beeler (F); Matthew Beeler (M); Mary Beeler (F); Rhoda Williams (F); Annie Beeler (F); Michaelis (M); Mrs Beeler (F); Uncle Abe (M); Littlefield (M); Rev John Culpepper (M); Mother (F); Voices in the Crowd (Unk); A Voice (Unk); A Negro (Unk); A Woman (F); The Young Mother (F)";;;true;https://www.wikidata.org/wiki/Q1122901;DraCor: https://dracor.org/;texts/moody-the-faith-healer.xml
am000944;;Noah, M. M.;0;She Would be a Soldier;;History;http://www.gutenberg.org/ebooks/29231;1819;;;;;19;false;;1819;19;3;15;1;0;1;76;;12;3;14429;13117;1213;383;38;noah-she-would-be-a-soldier;am000944;AmDraCor;1819;Mordecai Manuel;male;1785;1851;"Jenkins (M); Jasper (M); Christine (F); Lenox (M); Jerry (M); Adela (F); Corporal (M); La Role (M); Maid (F); Hon Captain Pendragon (M); Waiter (M); Indian Chief (M); Indian (Unk); General (M); Soldier (M); Officer (M); 2d Officer (M); 1st Officer (M); Jailor (M)";;34;false;https://www.wikidata.org/wiki/Q20487790;DraCor: https://dracor.org/;texts/noah-she-would-be-a-soldier.xml
am000923;;Payne, John Howard;0;Charles the Second;;Comedy;https://en.wikisource.org/wiki/Representative_American_Plays/Charles_the_Second;1829;;;;;7;false;;1829;7;2;4;1;0;1;17;;4;3;13879;13372;1312;589;9;payne-the-second;am000923;AmDraCor;1829;;male;1791;1852;"Lady Clara (F); Rochester (M); Edward (M); King Charles II (M); Mary (F); Captain Copp (M); Voice within (Unk)";;38;false;https://www.wikidata.org/wiki/Q4401542;DraCor: https://dracor.org/;texts/payne-the-second.xml
am000879;;Putnam, Mary Lowell;1;Tragedy of Errors;;Tragedy;https://archive.org/details/tragedyoferrors00putn;1862;;;;;34;false;;1862;34;13;14;6;2;1;314;;8;5;42473;41059;2112;0;4998;putnam-tragedy-of-errors;am000879;AmDraCor;1862;;female;1810;1898;"Pyrrhus (M); Melas (M); Boaz (M); Milo (M); Bella (F); Flora (F); Chloe (F); Roxana (F); Daffy (F); Philip (M); Theresa (F); Sordel (M); Voices (Unk); Ezekiel (M); Other Voices (Unk); Dorcas (F); Turpin (M); Emma (F); Hermann (M); Stanley (M); Helen (F); Woman (F); Old Man (M); Alice (F); Hecate (F); Woodford (M); Perdita (F); Peter (M); Jubal (M); Many (Unk); Voice (Unk); A voice (Unk); Another voice (Unk)";Bremer, Fredrika;52;false;https://www.wikidata.org/wiki/Q6780849;DraCor: https://dracor.org/;texts/putnam-tragedy-of-errors.xml
am000860;;Sanford, Amelia;0;The Advertising Girls;;Masque;https://archive.org/details/advertisinggirls00sanf;1900;;;;;12;false;;1900;12;8;0;3;1;1;60;;2;2;4634;3714;1218;139;66;sanford-the-advertising-girls;am000860;AmDraCor;1900;;female;;;"Bicycle Girl (F); Girl Who Did (F); Girl Who Didn't (F); Patent Dressing Girl (F); Chief Rabbit (Unk); Violet Extract Girl (F); Rabbits (Unk); Mrs Motherly (F); Flare's Soap Girl (F); Washing-Powder Girl (F)";;;;;DraCor: https://dracor.org/;texts/sanford-the-advertising-girls.xml
am000806;;Smith, Winchell;0;The Fortune Hunter;;Comedy;https://archive.org/details/fortunehunter00smitrich;1929;;;;;24;false;;1929;24;4;19;0;0;1;172;;4;4;30264;27317;7725;1567;0;smith-the-fortune-hunter;am000806;AmDraCor;1929;;male;1871;1933;"ROBBINS (M); NEWSBOY (M); BURNHAM (M); JIM (M); LARRY (M); NAT (M); WILLIE (M); HARRY (M); HI (M); WATTY (M); BETTY (F); TRACEY (F); LOCKWOOD (M); BARNETT (M); GRAHAM (M); ROLAND (M); ANGIE (F); JOSIE (F); SPERRY (M); PETE (M); HERMAN (M); TRACE (M); KELLOGG (M)";;58;false;https://www.wikidata.org/wiki/Q16856861;DraCor: https://dracor.org/;texts/smith-the-fortune-hunter.xml
am000810;;Smith, Richard Penn;0;The Triumph at Plattsburg;;History;https://en.wikisource.org/wiki/Representative_American_Plays/The_Triumph_at_Plattsburg;1917;;;;;16;false;;1917;16;4;12;0;1;1;53;;6;2;7671;6613;337;263;0;smith-the-triumph-at-plattsburg;am000810;AmDraCor;1917;;male;1799;1854;"Corporal Peabody (M); Dr Drench (M); Andre Macklegraith (M); Mrs Drench (F); Elinor M'Crea (F); Mrs Macklegraith (F); Lucy (F); Major M'Crea (M); Capt Stanley (M); Sentinel (M); Col McCrea (M); 1st Soldier (M); Landlord (M); 2nd Soldier (M); Capt Peabody (M); Soldiers (M)";;;true;https://www.wikidata.org/wiki/Q7328357;DraCor: https://dracor.org/;texts/smith-the-triumph-at-plattsburg.xml
