Key;Author;Title;Date;Reference year;Notes;files;No of words;Language;Authorid;Author gender (manual);Author birth;Author death;Size;Time slot;Corpus;First edition;Digital edition;Print edition;Provenance;Titleid;Subgenre;Narrative perspective;Reprint count;Xmlid;Author age (time of writing);Posthumous;Publication statement
NOR0012;Garborg, Arne;Fred;1892;1892;"Authorid: https://viaf.org/viaf/89613088; bokselskap.no, 2015 Arne Garborg: Fred Teksten i bokselskap.no følger 2. utgave, 1905 (Kristiania, Aschehoug). Digitaliseringen er basert på fil mottatt fra Nasjonalbiblioteket (nb.no)., Number of Pages: 317, Aschehoug (W. Nygaard), Kristiania, Mons Litlerè, Bergen";texts/NOR0012_Garborg_Fred_tekst.xml;153296;Norwegian;https://www.wikidata.org/wiki/Q467497;male;1851;1924;long;1880-1899;ELTeC-Norwegian;1892;;1905;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0012;41;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0013;Garborg, Arne;Mannfolk;1886;1886;"Authorid: https://viaf.org/viaf/89613088; Teksten i bokselskap.no er basert på xml-fil mottatt fra Universitetet i Oslo/dokpro.uio.no.Dokpros tekst er hentet fra Skriftir i samling, b. 1, Aschehoug, Kristiania, 1921., Number of Pages: 263, Aschehoug (W. Nygaard), Kristiania";texts/NOR0013_Garborg_Mannfolk_tekst.xml;60769;Norwegian;https://www.wikidata.org/wiki/Q467497;male;1851;1924;medium;1880-1899;ELTeC-Norwegian;1886;;1921;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0013;35;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0017;Skram, Amalie;Sjur Gabriel;1887;1887;"Authorid: https://viaf.org/viaf/64021492; Teksten i bokselskap.no følger Samlede verker, 1924 (3. utg.), bind 3 (Kristiania, Gyldendal). Digitaliseringen er basert på fil fra Nasjonalbiblioteket (nb.no), Number of Pages: 69, Gyldendal, Kristiania, Salmonsen, Kjøbenhavn";texts/NOR0017_Skram_Sjur_Gabriel_tekst.xml;61895;Norwegian;https://www.wikidata.org/wiki/Q291676;female;1846;1905;medium;1880-1899;ELTeC-Norwegian;1887;;1924;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0017;41;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0018;Skram, Amalie;Lucie;1888;1888;"Authorid: https://viaf.org/viaf/64021492; Teksten i bokselskap.no følger førsteutgaven fra 1888 og er basert på skannet og ocr-lest fil mottatt fra Nasjonalbiblioteket/nb.no, Number of Pages: 229, Schubothes Boghandel, Kjøbenhavn";texts/NOR0018_Skram_Lucie_tekst.xml;46457;Norwegian;https://www.wikidata.org/wiki/Q291676;female;1846;1905;short;1880-1899;ELTeC-Norwegian;;;1888;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0018;42;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0019;Kielland, Alexander;Skipper Worse;1882;1882;"Authorid: https://viaf.org/viaf/54187212; bokselskap.no 2013. Alexander L. Kielland: Skipper Worse Teksten i bokselskap.no følger 2. opplag, 1882. Digitaliseringen er basert på prosjekt Runebergs versjon (http://runeberg.org/skipwors) og er korrekturlest mot faksimiler av 2. opplag i Bokhylla.no., Number of Pages: 313, Gyldendalske Boghandels Forlag (F. Hegel & Søn), Kjøbenhavn";texts/NOR0019_Kielland_SkipperWorse_tekst.xml;53361;Norwegian;https://www.wikidata.org/wiki/Q318358;male;1849;1906;medium;1880-1899;ELTeC-Norwegian;;;1882;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0019;33;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0020;Lie, Jonas Lauritz;Lodsen og hans Hustru;1874;1874;"Authorid: https://viaf.org/viaf/59124011; Teksten i bokselskap.no er basert på xml-fil mottatt fra Universitetet i Oslo/dokpro.uio.no, versjonen er hentet fra Samlede Digterverker i 10 bind ved Paula Bergh, Gyldendal, Kristiania 1920-1921., Number of Pages: 202, Gyldendalske Boghandels Forlag (F. Hegel & Søn), Kjøbenhavn";texts/NOR0020_Lie_Lodsen_tekst.xml;64041;Norwegian;https://www.wikidata.org/wiki/Q469681;male;1833;1908;medium;1860-1879;ELTeC-Norwegian;1874;;1874;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0020;41;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0021;Jæger, Hans Henrik;Fra Kristiania-Bohêmen;1885;1885;"Authorid: https://viaf.org/viaf/107037771; Teksten er basert på xml-fil mottatt fra Universitetet i Oslo/dokpro.uio.no. Dokpros tekst er hentet fra faksimileutgave, Novus 1976., Number of Pages: 733, Eget Forlag (Self-publishing), Kristiania";texts/NOR0021_Jager_FraKB_tekst.xml;133290;Norwegian;https://www.wikidata.org/wiki/Q924021;male;1854;1910;long;1880-1899;ELTeC-Norwegian;1885;;1885;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0021;31;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0022;Garborg, Hulda;Frit Forhold;1892;1892;"Authorid: https://viaf.org/viaf/79414014; Teksten i bokselskap.no følger 1. utgave, 1892 (Bergen/Mons Litleré). Digitaliseringen er basert på fil mottatt fra Nasjonalbiblioteket (nb.no), Number of Pages: 143, Mons Litleré, Bergen";texts/NOR0022_Garborg_FritForhold_tekst.xml;31023;Norwegian;https://www.wikidata.org/wiki/Q3143008;female;1862;1934;short;1880-1899;ELTeC-Norwegian;;;1892;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0022;30;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0023;Friis, Jens Andreas;Fra Finmarken (Lajla);1881;1881;"Authorid: https://viaf.org/viaf/10149436; Teksten i bokselskap.no følger 1. utgave, 1881 (Alb. Cammermeyer, Kristiania). Digitaliseringen er basert på fil fra Nasjonalbiblioteket (nb.no), Number of Pages: 215, Alb. Cammermeyer, Kristiania";texts/NOR0023_Friis_Lajla_tekst.xml;48766;Norwegian;https://www.wikidata.org/wiki/Q2026370;male;1821;1896;short;1880-1899;ELTeC-Norwegian;;;1881;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0023;60;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0024;Garborg, Hulda;Fru Evas Dagbog;1905;1905;"Authorid: https://viaf.org/viaf/79414014; Teksten følger 1. utgave (1905) og er basert på skannet og ocr-lest fil fra Nasjonalbiblioteket/Bokhylla.no. Korrekturlest og tilrettelagt av HIOA-studentene Ane F. Gimse, Vibeke N. Larsen og Stine Y. Runshaug., Number of Pages: 197, H. Aschehaug & Co. (W. Nygaard), Kristiania";texts/NOR0024_Garborg_FruEvasDagbog_tekst.xml;39034;Norwegian;https://www.wikidata.org/wiki/Q3143008;female;1862;1934;short;1900-1920;ELTeC-Norwegian;;;1905;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0024;43;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0025;Løland, Rasmus;Paa sjølvstyr;1892;1892;"Authorid: https://viaf.org/viaf/67274327; Teksten i bokselskap.no følger 1. utgave, 1892.Digitaliseringen er basert på fil mottatt fra Nasjonalbiblioteket (nb.no), Number of Pages: 92, Mons Litlerè, Bergen";texts/NOR0025_Loland_Sjolvstyr_tekst.xml;22796;Norwegian;https://www.wikidata.org/wiki/Q350160;male;1861;1907;short;1880-1899;ELTeC-Norwegian;;;1892;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0025;31;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0026;Sivle, Per;Streik;1891;1891;"Authorid: https://viaf.org/viaf/27879890; Teksten følger 1. utgave (1891) og er basert på skannet og ocr-lest fil fra Nasjonalbiblioteket/Bokhylla.no. Korrekturlest og tilrettelagt av HIOA-studentene Rita Cicconi, Rolf Håkon Kristiansen og Leif-Arne Svellingen., Number of Pages: 165, Alb. Cammermeyer, Kristiania";texts/NOR0026_Sivle_Streik_tekst.xml;26689;Norwegian;https://www.wikidata.org/wiki/Q936269;male;1857;1904;short;1880-1899;ELTeC-Norwegian;;;1891;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0026;34;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0027;Kielland, Alexander;Arbeidsfolk;1881;1881;"Authorid: https://viaf.org/viaf/54187212; Teksten i bokselskap.no følger 1. utgave, 1881 (Gyldendalske Boghandels Forlag, Kjøbenhavn). Digitaliseringen er basert på fil mottatt fra Nasjonalbiblioteket (nb.no). Korrekturlest og tilrettelagt av HIOA-studentene Tone Balke, Annette Medhus og Anne Schulze., Number of Pages: 316, Gyldendalske Boghandels Forlag (F. Hegel & Søn), Kjøbenhavn";texts/NOR0027_Kielland_Arbeidsfolk_tekst.xml;56089;Norwegian;https://www.wikidata.org/wiki/Q318358;male;1849;1906;medium;1880-1899;ELTeC-Norwegian;;;1881;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0027;32;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0028;Duun, Olav;Harald;1915;1915;"Authorid: https://viaf.org/viaf/66543636; NB Bokhylla, Number of Pages: 220,  publisher: Olaf Norlis Forlag, Kristiania";texts/NOR0028_Duun_Harald_tekst.xml;47766;Norwegian;https://www.wikidata.org/wiki/Q721763;male;1876;1939;short;1900-1920;ELTeC-Norwegian;;;1915;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0028;39;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0036;Hansen, Mauritz Christopher;Mordet paa Maskinbygger Roolfsen;1840;1840;"Authorid: https://viaf.org/viaf/32933930; Digitalisert av bokselskapet H. T. Winthers Forlag, Christiania";texts/NOR0036_Hansen_Mordet_paa_Maskinbygger_Roolfsen_tekst.xml;20428;Norwegian;https://www.wikidata.org/wiki/Q1342647;male;1794;1842;short;1840-1859;ELTeC-Norwegian;;;1840;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0036;46;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0037;Bjørnson, Bjørnstjerne Matrtinius;Arne;1858;1858;"Authorid: https://viaf.org/viaf/295290572; Teksten er hentet fra Universitetet i Oslo/dokpro.uio.no. Dokpros tekst er basert på Samlede Digter-Verker, standardutg. i 9 bind, Kristiania, Gyldendal, 1919–20.Geelmuydens Enke Officin og Forlag, Bergen";texts/NOR0037_Bjornson_Arne_tekst.xml;86868;Norwegian;https://www.wikidata.org/wiki/Q46405;male;1832;1910;medium;1840-1859;ELTeC-Norwegian;1858;;1920;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0037;26;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0040;Thoresen, Magdalene;Min Bedstemoders Fortælling;1867;1867;"Authorid: https://viaf.org/viaf/25550020; Utgaven følger teksten i antologien Ved Løvfaldstid, 1867 (H. Tønsberg, Christiania), digitaliseringen er basert på fil hentet fra NasjonalbiblioteketH. Tønsberg, Christiania";texts/NOR0040_Thoresen_Min_Bedstemoders_Fortelling_tekst.xml;12040;Norwegian;https://www.wikidata.org/wiki/Q443649;female;1819;1903;short;1880-1899;ELTeC-Norwegian;;;1867;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0040;48;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0041;Elster, Kristian;Farlige Folk;1881;1881;"Authorid: https://viaf.org/viaf/5739505; Teksten i bokselskap.no følger 1. utgave, 1881 (København/Gyldendal). Digitaliseringen er basert på fil fra Nasjonalbiblioteket (nb.no)Gyldendalske Boghandels Forlag, Kjøbenhavn";texts/NOR0041_Elster_Farlige_Folk_tekst.xml;71002;Norwegian;https://www.wikidata.org/wiki/Q550125;male;1841;1881;medium;1880-1899;ELTeC-Norwegian;;;1881;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0041;40;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0042;Vibe, Johan Ludvig Nils Henrik;En Professor;1882;1882;"Authorid: https://viaf.org/viaf/283661824; Utgaven er basert på teksten i 1. utgave, 1882 (Kristiania, Cammermeyer).Alb. Cammermeyer, Kristiania";texts/NOR0042_Vibe_En_Professor_tekst.xml;23159;Norwegian;https://www.wikidata.org/wiki/Q6224495;male;1840;1897;short;1880-1899;ELTeC-Norwegian;;;1882;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0042;42;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0043;Valseth, Otto;Tidlig Høst;1892;1892;"Authorid: http://viaf.org/viaf/225149196459174791358; Sjekket mot teksten i 1. utgave, 1892 (Kjøbenhavn, Gyldendalske).GYLDENDALSKE BOGHANDELS FORLAG (F. HEGEL & SØN, KJØBENHAVN";texts/NOR0043_Valseth_Tidlig_Host_tekst.xml;65173;Norwegian;https://www.wikidata.org/wiki/Q12330615;male;1861;1913;medium;1880-1899;ELTeC-Norwegian;;;1892;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0043;31;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0044;Dahl, Jonas;Cargadør Sahl: skildringer fra de gamles liv i Bergensleden;1898;1898;"Authorid: https://viaf.org/viaf/8785645; Sjekket mot førsteutgavenH. Aschehoug & co(W. Nygaard), Kristiania";texts/NOR0044_Dahl_Cargador_Sahl_tekst.xml;45098;Norwegian;https://www.wikidata.org/wiki/Q16188058;male;1849;1919;short;1880-1899;ELTeC-Norwegian;;;1898;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0044;49;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0045;Krag, Thomas Peter;Kobberslangen;1895;1895;"Authorid: https://viaf.org/viaf/161482950; NB, Bokhylla (førsteutgave)GYLDENDALSKE BOGHANDELS FORLAG (F. HEGEL & SØN), Kjøbenhavn";texts/NOR0045_KragTP_Kobberslangen_tekst.xml;35914;Norwegian;https://www.wikidata.org/wiki/Q934901;male;1868;1913;short;1880-1899;ELTeC-Norwegian;;;1895;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0045;27;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0046;Obstfelder, Sigbjørn;Korset;1896;1896;"Authorid: https://viaf.org/viaf/69039405; Sjekket mot førsteutgave, bokhylla.GYLDENDALSKE BOGHANDELS FORLAG, Kjøbenhavn";texts/NOR0046_Obstfelder_Korset_tekst.xml;16378;Norwegian;https://www.wikidata.org/wiki/Q539525;male;1866;1900;short;1880-1899;ELTeC-Norwegian;;;1896;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0046;30;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
NOR0047;Finne, Gabriel;I afgrunden;1898;1898;"Authorid: https://viaf.org/viaf/4505280; Utgaven er basert på teksten i 1. utgave, 1898 (iflg. NB Tar-fil)John Fredriksons Forlag, Kristiania";texts/NOR0047_Finne_I_afgrunden_tekst.xml;16022;Norwegian;https://www.wikidata.org/wiki/Q2619465;male;1866;1899;short;1880-1899;ELTeC-Norwegian;;;1898;"https://doi.org/10.5281/zenodo.3462435; https://doi.org/10.5281/zenodo.4662444; https://doi.org/10.5281/zenodo.; https://doi.org/10.5281/zenodo.";;;;;NOR0047;32;false;"COST Action ""Distant Reading for European Literary History"": https://distant-reading.net, https://github.com/COST-ELTeC/ELTeC"
